manufacture_year,mileage,price,length_mm,engine_cc,aspiration,wheel_base_mm,width_mm,direct_injection,seat_capacity,peak_power_hp,fuel_type,steering_type,assembled,height_mm,peak_torque_nm,doors,brand,colour,model,transmission,pred_price,update_analytics
2017.0,65000.0,195800.0,4886.0,1997.0,Twin-scroll turbo,2933.0,1938.0,Direct Injection,5.0,245.0,Hybrid,Rack and Pinion,Locally Built,1762.0,350.0,5.0,BMW,Black,X5,Automatic,198525.20360158532,0.0
2017.0,20000.0,33800.0,4150.0,1329.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,121.0,4.0,Perodua,Blue,Bezza,Automatic,34778.13148535618,1.0
2015.0,60000.0,70800.0,4620.0,1798.0,Aspirated,2700.0,1776.0,Multi-Point Injected,5.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1460.0,173.0,4.0,Toyota,Blue,Corolla Altis,Automatic,58751.25363419337,0.0
2005.0,155000.0,4800.0,3365.0,659.0,Aspirated,2280.0,1405.0,Carburettor Single,5.0,31.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1415.0,49.0,5.0,Perodua,Silver,Kancil,Manual,5976.617398629809,0.0
2007.0,115000.0,39800.0,4540.0,1998.0,Aspirated,2700.0,1750.0,Multi-Point Injected,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1435.0,188.0,4.0,Honda,Yellow,Civic,Automatic,51435.65433549737,1.0
2004.0,90000.0,9800.0,3490.0,989.0,Aspirated,2360.0,1490.0,Multi-Point Injected,5.0,55.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1430.0,88.0,5.0,Perodua,Gold,Kelisa,Manual,12493.303271258595,0.0
2005.0,175000.0,15800.0,4070.0,1298.0,Aspirated,2655.0,1630.0,Multi-Point Injected,7.0,88.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1690.0,120.0,5.0,Toyota,Silver,Avanza,Automatic,19453.248437130616,1.0
2009.0,95000.0,13999.0,3450.0,989.0,Aspirated,2360.0,1480.0,Multi-Point Injected,5.0,55.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1640.0,88.0,5.0,Perodua,Silver,Kenari,Automatic,12297.872771725126,0.0
2016.0,65000.0,71800.0,4640.0,1997.0,Aspirated,2705.0,1820.0,Direct Injection,7.0,144.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1715.0,200.0,5.0,Nissan,Black,X-Trail,Automatic,76836.58804393318,1.0
2010.0,190000.0,36888.0,5173.0,2499.0,Turbo intercooled,3000.0,1788.0,Direct Injection,5.0,143.0,Diesel,Rack and Pinion,Official Import,1762.0,330.0,4.0,Ford,Black,Ranger,Manual,39668.59443475143,1.0
2010.0,85000.0,40800.0,4215.0,1497.0,Aspirated,2740.0,1700.0,Multi-Point Injected,7.0,118.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1735.0,146.0,5.0,Honda,Black,Freed,Automatic,40471.45361150733,0.0
2018.0,80000.0,148333.0,4633.0,1998.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,184.0,Hybrid,Rack and Pinion,Locally Built,1429.0,290.0,4.0,BMW,Blue,330e,Automatic,134047.2216801954,1.0
2019.0,30000.0,203800.0,4686.0,1497.0,Twin-scroll turbo,2840.0,1810.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1442.0,280.0,4.0,Mercedes-Benz,White,C200,Automatic,154857.96901507385,1.0
2010.0,85000.0,31888.0,4850.0,2496.0,Aspirated,2775.0,1795.0,Multi-Point Injected,5.0,182.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1480.0,228.0,4.0,Nissan,Black,Teana,Automatic,47527.50556978183,0.0
2011.0,95000.0,49800.0,4799.0,1984.0,Turbo supercharged intercooled,2708.0,1855.0,Direct Injection,5.0,200.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1417.0,280.0,4.0,Volkswagen,Blue,Passat,Automatic,56515.27240056925,1.0
2015.0,65000.0,53800.0,4440.0,1497.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1477.0,145.0,4.0,Honda,Grey,City,Automatic,49671.154077471736,1.0
2013.0,80000.0,129800.0,4879.0,1991.0,Turbo intercooled,2874.0,1854.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1474.0,350.0,4.0,Mercedes-Benz,Grey,E250,Automatic,123920.5537839921,1.0
2016.0,50000.0,123333.0,4633.0,1998.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,290.0,4.0,BMW,Grey,320i,Automatic,139760.72942794277,1.0
2012.0,90000.0,36800.0,4150.0,1495.0,Aspirated,2655.0,1600.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,136.0,5.0,Toyota,Silver,Avanza,Automatic,35555.908742271735,0.0
2010.0,165000.0,42800.0,4520.0,1997.0,Aspirated,2620.0,1820.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1680.0,190.0,5.0,Honda,Silver,CR-V,Automatic,39392.76249615677,1.0
2005.0,160000.0,29900.0,4730.0,2499.0,Aspirated,2850.0,1775.0,Direct Injection,5.0,215.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1435.0,260.0,4.0,Toyota,White,Mark X,Automatic,38899.89070964,0.0
2018.0,50000.0,105800.0,4770.0,1997.0,Aspirated,2860.0,1735.0,Direct Injection,8.0,147.0,Hybrid,Rack and Pinion,Locally Built,1865.0,210.0,5.0,Nissan,Gold,Serena,Automatic,86481.95951389446,1.0
2016.0,65000.0,36800.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1500.0,139.0,4.0,Nissan,Silver,Almera,Automatic,35393.69852351619,1.0
2015.0,100000.0,45800.0,3955.0,1497.0,Aspirated,2530.0,1694.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,145.0,5.0,Honda,Blue,Jazz,Automatic,49552.24155680391,1.0
2017.0,45000.0,53900.0,3989.0,1497.0,Aspirated,2530.0,1694.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1668.0,145.0,5.0,Honda,Grey,Jazz,Automatic,57604.035419656735,1.0
2013.0,125000.0,48800.0,4540.0,1798.0,Aspirated,2600.0,1760.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1465.0,173.0,4.0,Toyota,Silver,Corolla Altis,Automatic,38622.866774103466,1.0
2017.0,30000.0,34988.0,4150.0,1329.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,121.0,4.0,Perodua,Black,Bezza,Automatic,34702.076493129636,0.0
2012.0,50000.0,127800.0,4760.0,2693.0,Aspirated,2790.0,1885.0,Multi-Point Injected,7.0,163.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1850.0,246.0,5.0,Toyota,White,Land Cruiser Prado,Automatic,84822.52912712355,0.0
2014.0,70000.0,35999.0,4524.0,1596.0,Turbo intercooled,2690.0,1838.0,Direct Injection,5.0,179.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1702.0,240.0,5.0,Ford,Black,Kuga,Automatic,55012.328239915,0.0
2015.0,55000.0,179800.0,4935.0,2493.0,Aspirated,3000.0,1850.0,Multi-Point Injected,7.0,182.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1880.0,235.0,5.0,Toyota,Black,Vellfire,Automatic,169234.71984886134,0.0
2005.0,150000.0,35800.0,4550.0,1794.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,179.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1590.0,170.0,5.0,Toyota,Silver,Wish,Automatic,43504.32225062268,1.0
2013.0,110000.0,34800.0,5220.0,2477.0,Turbo intercooled,3000.0,1750.0,Direct Injection,5.0,90.0,Diesel,Rack and Pinion,Official Import,1655.0,196.0,4.0,Mitsubishi,Silver,Triton,Manual,43778.527481451674,1.0
2017.0,45000.0,65800.0,4453.0,1498.0,Aspirated,2662.0,1735.0,Multi-Point Injected,7.0,120.0,Diesel,Rack and Pinion,Locally Built,1666.0,145.0,5.0,Honda,Silver,BR-V,Automatic,65536.45721944702,0.0
2011.0,85000.0,36500.0,4410.0,1998.0,Aspirated,2640.0,1820.0,Multi-Point Injected,5.0,166.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1655.0,197.0,5.0,Hyundai,Blue,Tucson,Automatic,36974.317644427894,1.0
2012.0,95000.0,27900.0,4395.0,1339.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,88.0,Hybrid,Rack and Pinion,Official Import,1425.0,121.0,5.0,Honda,White,Insight,Automatic,26055.38868953191,1.0
2016.0,60000.0,36900.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1500.0,139.0,4.0,Nissan,Silver,Almera,Automatic,35477.461541935685,0.0
2006.0,250000.0,24800.0,4382.0,1951.0,Turbo intercooled,2557.0,1776.0,Direct Injection,5.0,111.0,Diesel,Rack and Pinion,Official Import,1767.0,260.0,5.0,Land Rover,Maroon,Freelander,Automatic,66866.71272074948,1.0
2015.0,55000.0,25800.0,4543.0,1561.0,Turbocharged,2650.0,1786.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,205.0,4.0,Proton,White,Preve,Automatic,28746.255516387937,1.0
2008.0,105000.0,288000.0,4369.0,2402.0,Turbo intercooled,2794.0,1790.0,Direct Injection,2.0,121.0,Petrol - Unleaded (ULP),Worm and Roller,Official Import,2286.0,360.0,2.0,Land Rover,Silver,Defender,Manual,131097.43791681953,0.0
2011.0,95000.0,41300.0,4585.0,1999.0,Aspirated,2750.0,1750.0,Multi-Point Injected,7.0,144.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1615.0,180.0,5.0,Mazda,Black, 5,Automatic,40651.13295847225,0.0
2004.0,95000.0,27800.0,4841.0,2494.0,Aspirated,2888.0,1846.0,Multi-Point Injected,5.0,192.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1468.0,245.0,4.0,BMW,White,525i,Automatic,58629.09517834686,0.0
2006.0,235000.0,26500.0,5128.0,2499.0,Turbo intercooled,3000.0,1810.0,Direct Injection,5.0,121.0,Diesel,Rack and Pinion,Locally Built,1760.0,262.0,4.0,Ford,Black,Ranger,Automatic,40896.84224422858,0.0
2018.0,35000.0,68800.0,4453.0,1497.0,Aspirated,2662.0,1735.0,Multi-Point Injected,7.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1666.0,145.0,5.0,Honda,Grey,BR-V,Automatic,63896.62979781745,1.0
2015.0,125000.0,68900.0,5230.0,2488.0,Turbo intercooled,3200.0,1850.0,Direct Injection,5.0,174.0,Diesel,Rack and Pinion,Locally Built,1780.0,403.0,4.0,Nissan,White,Navara,Manual,62955.67910470779,0.0
2007.0,95000.0,22888.0,4830.0,1998.0,Aspirated,2740.0,1820.0,Multi-Point Injected,5.0,204.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1455.0,186.0,4.0,Honda,Grey,Accord,Automatic,41064.87296689111,0.0
2006.0,42000.0,119900.0,4341.0,3386.0,Aspirated,2415.0,1801.0,Multi-Point Injected,2.0,295.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1305.0,340.0,2.0,Porsche,Yellow,Cayman,Automatic,186539.79140866862,0.0
2016.0,50000.0,148800.0,4417.0,1595.0,Turbo intercooled,2699.0,1804.0,Direct Injection,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1494.0,250.0,5.0,Mercedes-Benz,Silver,GLA200,Automatic,141835.24687224405,1.0
2014.0,75000.0,31000.0,4270.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,Red,Alza,Manual,31754.68307394903,0.0
2013.0,85000.0,23900.0,4530.0,1591.0,Aspirated,2650.0,1775.0,Multi-Point Injected,5.0,124.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,156.0,4.0,Kia,White,Forte,Automatic,32190.6042224227,1.0
2010.0,75000.0,29880.0,4325.0,1975.0,Aspirated,2630.0,1795.0,Multi-Point Injected,5.0,141.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1680.0,197.0,5.0,Hyundai,White,Tucson,Automatic,36678.18312213208,1.0
2018.0,90000.0,106800.0,5330.0,2393.0,Turbo intercooled,3085.0,1855.0,Direct Injection,5.0,150.0,Diesel,Rack and Pinion,Locally Built,1815.0,400.0,4.0,Toyota,Gold,Hilux,Automatic,95909.42772247587,0.0
2014.0,85000.0,59333.0,4580.0,1999.0,Aspirated,2640.0,1755.0,Multi-Point Injected,5.0,147.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,182.0,4.0,Mazda,Red, 3,Automatic,40708.981236600615,1.0
2011.0,140000.0,45800.0,4215.0,1497.0,Aspirated,2740.0,1700.0,Multi-Point Injected,7.0,118.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1735.0,146.0,5.0,Honda,White,Freed,Automatic,41012.80987430829,0.0
2005.0,150000.0,39888.0,3655.0,1598.0,Supercharged,2467.0,1925.0,Multi-Point Injected,4.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1416.0,220.0,3.0,MINI,Beige,Cooper,Manual,51170.70317824652,0.0
2015.0,72500.0,143800.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,350.0,4.0,BMW,Red,328i,Automatic,137013.82215492573,1.0
2003.0,110000.0,17800.0,4825.0,2362.0,Aspirated,2720.0,1810.0,Multi-Point Injected,5.0,207.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1500.0,218.0,4.0,Toyota,Silver,Camry,Automatic,27959.273811808678,0.0
2016.0,65000.0,199800.0,4935.0,2493.0,Aspirated,3000.0,1850.0,Multi-Point Injected,7.0,182.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1880.0,235.0,5.0,Toyota,White,Alphard,Automatic,177804.12376591426,1.0
2004.0,165000.0,26800.0,4650.0,2362.0,Aspirated,2825.0,1760.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1660.0,220.0,5.0,Toyota,Silver,Ipsum,Automatic,32831.86025690158,0.0
2013.0,75000.0,122888.0,4795.0,2362.0,Aspirated,2950.0,1800.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1745.0,223.0,5.0,Toyota,Black,Estima,Automatic,101092.86304218874,0.0
2012.0,90000.0,93700.0,4868.0,1796.0,Turbo intercooled,2874.0,2071.0,Direct Injection,5.0,204.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1471.0,310.0,4.0,Mercedes-Benz,Grey,E250 CGI,Automatic,93097.58447155745,1.0
2014.0,40000.0,99800.0,4292.0,1595.0,Turbo intercooled,2699.0,1780.0,Direct Injection,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1433.0,200.0,5.0,Mercedes-Benz,Black,A180,Automatic,114766.7343986368,1.0
2014.0,35000.0,149800.0,4865.0,2362.0,Aspirated,2950.0,1840.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1900.0,224.0,5.0,Toyota,Black,Vellfire,Automatic,131374.5794279347,1.0
2007.0,170000.0,24900.0,4145.0,1496.0,Aspirated,2460.0,1811.421210305572,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1672.2348711803477,141.0,5.0,Toyota,Red,Yaris,Automatic,28316.980650658894,0.0
2019.0,5000.0,79800.0,4999.0,1997.0,Aspirated,2800.0,1845.0,Multi-Point Injected,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,189.0,4.0,Proton,White,Perdana,Automatic,75171.63124487939,0.0
2017.0,97000.0,66800.0,4453.0,1497.0,Aspirated,2662.0,1735.0,Multi-Point Injected,7.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1666.0,145.0,5.0,Honda,Grey,BR-V,Automatic,57861.05473844216,1.0
2017.0,35000.0,85800.0,5125.0,2497.0,Turbocharged,3200.0,1920.0,Direct Injection,11.0,170.0,Diesel,Rack and Pinion,Official Import,1925.0,392.0,5.0,Hyundai,White,Grand Starex,Automatic,87120.49485695046,1.0
2015.0,65000.0,24800.0,3962.0,1598.0,Aspirated,2538.0,1739.0,Multi-Point Injected,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,160.0,5.0,Peugeot,White,208,Automatic,26471.81886382766,1.0
2018.0,10000.0,125800.0,4584.0,1498.0,Turbocharged,2660.0,1855.0,Direct Injection,5.0,193.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1679.0,243.0,5.0,Honda,White,CR-V,Automatic,142677.21531910196,1.0
1995.0,255000.0,9800.0,4601.090693538827,1587.0,Aspirated,2465.0,1811.421210305572,Multi-Point Injected,5.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1672.2348711803477,145.0,4.0,Toyota,Red,Corolla,Automatic,22355.78940676804,0.0
2007.0,105000.0,60000.0,5179.0,4000.0,Aspirated,3128.0,1902.0,Multi-Point Injected,5.0,306.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1484.0,390.0,4.0,BMW,Black,740Li,Automatic,92172.45525330832,0.0
2009.0,125000.0,7800.0,3365.0,659.0,Aspirated,2280.0,1405.0,Carburettor Single,5.0,31.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1415.0,49.0,5.0,Perodua,Silver,Kancil,Manual,6510.863472806983,0.0
2016.0,35000.0,198800.0,4595.0,2457.0,Turbo intercooled,2650.0,1795.0,Direct Injection,5.0,300.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1475.0,407.0,4.0,Subaru,Blue,WRX STi,Manual,213114.38144451176,0.0
2014.0,90000.0,50800.0,4410.0,1497.0,Aspirated,2550.0,1700.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,141.0,4.0,Toyota,Bronze,Vios,Automatic,42997.00048596555,0.0
2010.0,125000.0,28800.0,4395.0,1497.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,145.0,4.0,Honda,Grey,City,Automatic,35752.05765136135,1.0
2015.0,100000.0,44800.0,4570.0,1998.0,Aspirated,2635.0,1760.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1490.0,197.0,4.0,Proton,White,Inspira,Automatic,38235.3343526226,1.0
2017.0,55000.0,145800.0,4110.0,1598.0,Twin-scroll turbo,2595.0,1789.0,Direct Injection,5.0,190.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1561.0,240.0,5.0,MINI,Green,Countryman,Automatic,124778.64832325437,1.0
2011.0,70000.0,12800.0,3575.0,989.0,Aspirated,2390.0,1475.0,Multi-Point Injected,5.0,61.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1530.0,90.0,5.0,Perodua,Silver,Viva,Automatic,14710.897606841927,1.0
2013.0,125000.0,67800.0,4825.0,1998.0,Aspirated,2775.0,1825.0,Multi-Point Injected,5.0,148.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,190.0,4.0,Toyota,Silver,Camry,Automatic,60252.5511573729,1.0
2015.0,90000.0,69999.0,4640.0,2488.0,Aspirated,2705.0,1820.0,Multi-Point Injected,7.0,171.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1715.0,233.0,5.0,Nissan,Black,X-Trail,Automatic,71073.37043038986,0.0
2013.0,105000.0,188888.0,4846.0,4806.0,Aspirated,2895.0,1954.0,Direct Injection,5.0,420.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1688.0,515.0,5.0,Porsche,White,Cayenne,Automatic,192766.05498942122,0.0
2014.0,125000.0,47800.0,5220.0,2477.0,Turbo intercooled,3000.0,1750.0,Direct Injection,5.0,90.0,Diesel,Rack and Pinion,Official Import,1655.0,196.0,4.0,Mitsubishi,Silver,Triton,Manual,44651.47354205774,1.0
2015.0,65000.0,56800.0,4485.0,1798.0,Aspirated,2600.0,1700.0,Multi-Point Injected,7.0,126.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1590.0,174.0,5.0,Nissan,Green,Grand Livina,Automatic,48223.62636294554,0.0
2012.0,225000.0,29800.0,4821.0,1998.0,Aspirated,2794.0,1834.0,Multi-Point Injected,5.0,166.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1471.0,197.0,4.0,Hyundai,Black,Sonata,Automatic,41049.30708758625,1.0
2013.0,120000.0,129800.0,4134.0,1796.0,Turbo intercooled,2430.0,1810.0,Direct Injection,2.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1301.0,270.0,2.0,Mercedes-Benz,Red,SLK200,Automatic,143704.6454441682,1.0
2017.0,55000.0,78800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic,86979.82319000892,1.0
2011.0,185000.0,17800.0,4477.0,1597.0,Aspirated,2600.0,1725.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1438.0,148.0,4.0,Proton,Brown,Persona,Automatic,17646.167995351458,1.0
2011.0,85000.0,13900.0,4278.0,1332.0,Aspirated,2465.0,1680.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1520.0,120.0,4.0,Proton,Black,Saga,Manual,15280.444374459457,1.0
2013.0,100000.0,28800.0,4205.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,White,Alza,Automatic,31398.643548089392,1.0
2008.0,125000.0,25500.0,4410.0,1495.0,Aspirated,2685.0,1695.0,Multi-Point Injected,7.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1745.0,141.0,5.0,Toyota,Gold,Rush,Automatic,26423.406873159067,0.0
2015.0,100000.0,68800.0,4620.0,1798.0,Aspirated,2700.0,1776.0,Multi-Point Injected,5.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1460.0,173.0,4.0,Toyota,Silver,Corolla Altis,Automatic,55521.871319974525,1.0
2013.0,110000.0,188888.0,4846.0,4806.0,Aspirated,2895.0,1954.0,Direct Injection,5.0,420.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1688.0,515.0,5.0,Porsche,White,Cayenne,Automatic,194065.57435718452,1.0
2008.0,105000.0,32800.0,3920.0,1497.0,Aspirated,2500.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1525.0,145.0,5.0,Honda,Black,Jazz,Automatic,35838.395975940635,1.0
2012.0,125000.0,34800.0,4480.0,1798.0,Aspirated,2700.0,1745.0,Multi-Point Injected,5.0,99.0,Hybrid,Rack and Pinion,Official Import,1490.0,142.0,5.0,Toyota,Black,Prius,Automatic,33324.601107969844,0.0
2015.0,65000.0,135999.0,4630.0,1595.0,Turbo intercooled,2699.0,1777.0,Direct Injection,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1432.0,250.0,4.0,Mercedes-Benz,Red,CLA200,Automatic,128961.71920460658,0.0
2014.0,90000.0,29999.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,139.0,4.0,Nissan,White,Almera,Automatic,31728.588716694074,0.0
2011.0,75000.0,31988.0,4850.0,2496.0,Aspirated,2775.0,1795.0,Multi-Point Injected,5.0,182.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1480.0,228.0,4.0,Nissan,Grey,Teana,Automatic,47527.50556978183,1.0
2011.0,90000.0,63800.0,4135.0,1618.0,Turbo intercooled,2530.0,1765.0,Multi-Point Injected,5.0,190.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1565.0,240.0,5.0,Nissan,Black,JUKE,Automatic,49645.112674322794,0.0
2015.0,90000.0,78888.0,4850.0,2494.0,Aspirated,2775.0,1825.0,Multi-Point Injected,5.0,160.0,Hybrid,Rack and Pinion,Locally Built,1470.0,213.0,4.0,Toyota,Black,Camry,Automatic,85199.08250887383,0.0
2014.0,100000.0,31800.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,139.0,4.0,Nissan,Silver,Almera,Automatic,31655.492168057386,1.0
2000.0,205000.0,13800.0,4520.0,1948.0,Turbo intercooled,2560.0,1720.0,Multi-Point Injected,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,240.0,5.0,Volvo,Silver,V40,Automatic,15997.805417687137,0.0
2009.0,90000.0,135000.0,4347.0,2893.0,Aspirated,2416.0,1801.0,Multi-Point Injected,2.0,265.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1304.0,300.0,2.0,Porsche,White,Cayman,Automatic,181799.7837511668,0.0
2015.0,85000.0,34800.0,4536.0,1561.0,Turbocharged,2650.0,1786.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,205.0,5.0,Proton,Blue,Suprima S,Automatic,31461.01998329392,0.0
2017.0,6600.0,68999.0,4294.0,1799.0,Aspirated,2610.0,1772.0,Multi-Point Injected,5.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1605.0,172.0,5.0,Honda,Beige,HR-V,Automatic,75647.24856234537,0.0
