manufacture_year,mileage,price,length_mm,engine_cc,aspiration,wheel_base_mm,width_mm,direct_injection,seat_capacity,peak_power_hp,fuel_type,steering_type,assembled,height_mm,peak_torque_nm,doors,brand,colour,model,transmission
2011.0,102000.0,23800.0,4384.0,1598.0,Aspirated,2552.0,1699.0,Multi-Point Injected,5.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1466.0,153.0,4.0,Volkswagen,Silver,Polo,Automatic
2010.0,25000.0,175888.0,4342.0,2893.0,Aspirated,2415.0,1801.0,Direct Injection,2.0,256.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1292.0,290.0,2.0,Porsche,Black,Boxster,Automatic
2019.0,25000.0,129000.0,4550.0,1998.0,Aspirated,2700.0,1840.0,Direct Injection,5.0,165.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1675.0,210.0,5.0,Mazda,Blue,CX-5,Automatic
2019.0,25000.0,79800.0,4519.0,1799.0,Turbocharged,2670.0,1831.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1694.0,285.0,5.0,Proton,Grey,X70,Automatic
2016.0,40000.0,19900.0,4278.0,1332.0,Aspirated,2465.0,1680.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1520.0,120.0,4.0,Proton,Red,Saga,Automatic
1999.0,300000.0,12000.0,4601.090693538827,1587.0,Aspirated,2465.0,1811.421210305572,Multi-Point Injected,5.0,106.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1672.2348711803477,145.0,4.0,Toyota,Purple,Corolla,Automatic
2015.0,85000.0,23800.0,3640.0,998.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,67.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,90.0,5.0,Perodua,Silver,Axia,Automatic
2007.0,95000.0,26888.0,4730.0,2499.0,Aspirated,2850.0,1775.0,Direct Injection,5.0,215.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1435.0,260.0,4.0,Toyota,White,Mark X,Automatic
2012.0,107500.0,36800.0,4850.0,1997.0,Aspirated,2775.0,1795.0,Multi-Point Injected,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1480.0,190.0,4.0,Nissan,Black,Teana,Automatic
2009.0,125000.0,27800.0,4410.0,1495.0,Aspirated,2685.0,1695.0,Multi-Point Injected,7.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1745.0,141.0,5.0,Toyota,Gold,Rush,Automatic
2011.0,110000.0,25900.0,4205.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,White,Alza,Automatic
2003.0,95000.0,6800.0,4465.0,1584.0,Aspirated,2600.0,1740.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,140.0,4.0,Proton,Silver,Waja,Automatic
2014.0,50000.0,41700.0,4950.0,1997.0,Aspirated,2800.0,1845.0,Multi-Point Injected,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,189.0,4.0,Proton,Grey,Perdana,Automatic
2015.0,80000.0,73800.0,4370.0,1984.0,Turbocharged,2646.0,1802.0,Direct Injection,5.0,213.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,300.0,5.0,Volvo,White,V40 Cross Country,Automatic
2016.0,75000.0,30800.0,4387.0,1597.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,150.0,4.0,Proton,Grey,Persona,Automatic
2018.0,45000.0,88888.0,5362.0,2198.0,Turbo intercooled,3220.0,1860.0,Direct Injection,5.0,125.0,Diesel,Rack and Pinion,Official Import,1815.0,320.0,4.0,Ford,Grey,Ranger,Manual
2002.0,205000.0,17800.0,4935.0,2477.0,Turbo intercooled,2960.0,1775.0,Multi-Point Injected,5.0,120.0,Diesel,Recirculating Ball,Locally Built,1800.0,300.0,4.0,Mitsubishi,Black,Storm,Automatic
2018.0,65000.0,129800.0,4584.0,1498.0,Turbocharged,2660.0,1855.0,Direct Injection,5.0,193.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1679.0,243.0,5.0,Honda,Black,CR-V,Automatic
2014.0,79828.0,78800.0,4825.0,1998.0,Aspirated,2775.0,1825.0,Multi-Point Injected,5.0,148.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,190.0,4.0,Toyota,White,Camry,Automatic
2000.0,100000.0,19800.0,4643.338775510204,1599.0,Aspirated,2808.491869918699,1822.0569105691056,Multi-Point Injected,4.0,155.14227642276424,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1656.3061224489795,266.1102040816327,2.0,Hyundai,Red,Coupe,Automatic
2014.0,115000.0,22700.0,3962.0,1598.0,Aspirated,2538.0,1739.0,Multi-Point Injected,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,160.0,5.0,Peugeot,Blue,208,Automatic
2009.0,105000.0,55800.0,4600.0,1797.0,Aspirated,2750.0,1720.0,Multi-Point Injected,7.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1590.0,173.0,5.0,Toyota,White,Wish,Automatic
2010.0,190000.0,63800.0,4899.0,2497.0,Aspirated,2968.0,1860.0,Multi-Point Injected,5.0,204.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,250.0,4.0,BMW,Grey,523i,Automatic
2005.0,100000.0,15827.0,4747.0,2351.0,Aspirated,2700.0,1820.0,Multi-Point Injected,5.0,145.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1422.0,200.0,4.0,Hyundai,White,Sonata,Automatic
2015.0,95000.0,70800.0,5359.0,2198.0,Turbo intercooled,3220.0,1850.0,Direct Injection,5.0,150.0,Diesel,Rack and Pinion,Official Import,1815.0,375.0,4.0,Ford,White,Ranger,Automatic
2012.0,105000.0,36999.0,4150.0,1495.0,Aspirated,2655.0,1600.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,136.0,5.0,Toyota,Silver,Avanza,Automatic
2011.0,105000.0,43800.0,4320.0,1798.0,Aspirated,2600.0,1765.0,Multi-Point Injected,5.0,99.0,Hybrid,Rack and Pinion,Official Import,1430.0,142.0,5.0,Lexus,Black,CT200h,Automatic
2014.0,75000.0,128000.0,4720.0,1986.0,Aspirated,2660.0,1835.0,Multi-Point Injected,5.0,151.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1690.0,193.0,5.0,Toyota,Black,Harrier,Automatic
2006.0,105000.0,46700.0,4795.0,3456.0,Aspirated,2950.0,1800.0,Multi-Point Injected,7.0,284.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1730.0,332.0,5.0,Toyota,White,Estima,Automatic
2016.0,80000.0,79900.0,4275.0,1998.0,Aspirated,2570.0,1765.0,Direct Injection,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1535.0,204.0,5.0,Mazda,Grey,CX-3,Automatic
2007.0,115000.0,39800.0,4560.0,1998.0,Aspirated,2750.0,1490.0,Multi-Point Injected,7.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1600.0,192.0,5.0,Toyota,Silver,Wish,Automatic
2007.0,160000.0,27880.0,4145.0,1496.0,Aspirated,2460.0,1811.421210305572,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1672.2348711803477,141.0,5.0,Toyota,Red,Yaris,Automatic
2015.0,100000.0,64800.0,5359.0,2198.0,Turbo intercooled,3220.0,1850.0,Direct Injection,5.0,150.0,Diesel,Rack and Pinion,Official Import,1815.0,375.0,4.0,Ford,Black,Ranger,Automatic
2016.0,100000.0,90800.0,4595.0,1998.0,Turbocharged,2640.0,1795.0,Direct Injection,5.0,241.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1735.0,350.0,5.0,Subaru,Bronze,Forester,Automatic
2015.0,65000.0,22800.0,3920.0,1332.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,120.0,5.0,Proton,White,Iriz,Automatic
2014.0,60000.0,25800.0,3595.0,1248.0,Aspirated,2385.0,1595.0,Multi-Point Injected,5.0,92.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1490.0,120.0,5.0,Kia,Black,Picanto,Automatic
2013.0,70000.0,32700.0,4358.0,1999.0,Aspirated,2648.0,1824.0,Direct Injection,5.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1466.0,202.0,5.0,Ford,White,Focus,Automatic
2011.0,80000.0,25800.0,4250.0,1798.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,126.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1535.0,174.0,5.0,Nissan,Grey,Latio,Automatic
2003.0,185000.0,9800.0,4465.0,1584.0,Aspirated,2600.0,1740.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,140.0,4.0,Proton,Silver,Waja,Automatic
2011.0,105000.0,36800.0,4420.0,1598.0,Aspirated,2600.0,1690.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1590.0,150.0,5.0,Nissan,Grey,Grand Livina,Automatic
2008.0,135000.0,45600.0,4845.0,2997.0,Aspirated,2900.0,1830.0,Multi-Point Injected,7.0,250.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1790.0,309.0,5.0,Honda,Black,Elysion,Automatic
2014.0,75000.0,123800.0,4824.0,1997.0,Twin-scroll turbo,2920.0,1828.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1508.0,350.0,5.0,BMW,White,328i,Automatic
2018.0,15000.0,185800.0,4005.0,1998.0,Twin-scroll turbo,2567.0,1727.0,Direct Injection,5.0,192.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1425.0,280.0,5.0,MINI,Red,5 Door,Automatic
2017.0,100000.0,69800.0,4294.0,1799.0,Aspirated,2610.0,1772.0,Multi-Point Injected,5.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1605.0,172.0,5.0,Honda,Grey,HR-V,Automatic
2015.0,80000.0,117999.0,4633.0,1998.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,290.0,4.0,BMW,White,320i,Automatic
2013.0,95000.0,60800.0,4825.0,1998.0,Aspirated,2775.0,1825.0,Multi-Point Injected,5.0,148.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,190.0,4.0,Toyota,White,Camry,Automatic
2011.0,90000.0,30850.0,4570.0,1798.0,Aspirated,2635.0,1760.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1490.0,177.0,4.0,Proton,Black,Inspira,Manual
2015.0,70000.0,69800.0,4770.0,1997.0,Aspirated,2860.0,1735.0,Direct Injection,8.0,147.0,Hybrid,Rack and Pinion,Locally Built,1865.0,210.0,5.0,Nissan,Black,Serena,Automatic
2016.0,75000.0,194800.0,4686.0,1991.0,Turbo intercooled,2840.0,1810.0,Direct Injection,4.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1409.0,370.0,2.0,Mercedes-Benz,White,C300,Automatic
2007.0,55000.0,340000.0,4450.0,3600.0,Twin Turbo intercooled,2350.0,1852.0,Multi-Point Injected,4.0,480.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1300.0,620.0,2.0,Porsche,Grey,911,Automatic
2010.0,120000.0,55000.0,4570.0,1799.0,Aspirated,2740.0,1695.0,Multi-Point Injected,7.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1545.0,174.0,5.0,Honda,Grey,Stream,Automatic
2011.0,135000.0,67800.0,4899.0,2497.0,Aspirated,2968.0,1860.0,Multi-Point Injected,5.0,204.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,250.0,4.0,BMW,Black,523i,Automatic
2013.0,150000.0,69800.0,4624.0,1598.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,Silver,316i,Automatic
2004.0,140000.0,45800.0,4840.0,2362.0,Aspirated,2900.0,1805.0,Multi-Point Injected,7.0,159.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1935.0,220.0,5.0,Toyota,Brown,Alphard,Automatic
2013.0,80000.0,95800.0,4624.0,1997.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,270.0,4.0,BMW,White,320i,Automatic
2014.0,70000.0,118800.0,4795.0,2362.0,Aspirated,2950.0,1800.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1750.0,224.0,5.0,Toyota,Brown,Previa,Automatic
2016.0,70000.0,38800.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1500.0,139.0,4.0,Nissan,Silver,Almera,Automatic
2010.0,90000.0,79800.0,5060.0,4608.0,Aspirated,2970.0,1875.0,Direct Injection,5.0,381.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1465.0,493.0,4.0,Lexus,White,LS460,Automatic
2006.0,145000.0,40800.0,4765.0,2354.0,Aspirated,2830.0,1800.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1550.0,218.0,5.0,Honda,Grey,Odyssey,Automatic
2018.0,45000.0,133800.0,4795.0,2694.0,Aspirated,2745.0,4855.0,Multi-Point Injected,7.0,166.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1835.0,245.0,5.0,Toyota,Silver,Fortuner,Automatic
2009.0,105000.0,86700.0,4865.0,2362.0,Aspirated,2950.0,1840.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1900.0,224.0,5.0,Toyota,White,Vellfire,Automatic
2011.0,125000.0,66800.0,4705.0,2494.0,Turbo intercooled,2750.0,1840.0,Direct Injection,7.0,102.0,Diesel,Rack and Pinion,Locally Built,1850.0,260.0,5.0,Toyota,Black,Fortuner,Automatic
2013.0,85000.0,47800.0,4450.0,1995.0,Aspirated,2635.0,1780.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1615.0,196.0,5.0,Subaru,White,XV,Automatic
2018.0,50000.0,105800.0,5426.0,1996.0,Turbo intercooled,3220.0,1860.0,Direct Injection,5.0,179.0,Diesel,Rack and Pinion,Official Import,1848.0,420.0,4.0,Ford,Grey,Ranger,Automatic
1997.0,205000.0,8800.0,4650.445833333333,2521.0,Aspirated,2760.89029535865,1859.5125,Multi-Point Injected,5.0,236.6375,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1576.8166666666666,329.3333333333333,4.0,Volvo,Blue,S70,Automatic
2013.0,10000.0,44800.0,4075.0,1496.0,Aspirated,2435.0,1740.0,Multi-Point Injected,4.0,135.0,Hybrid,Rack and Pinion,Official Import,1395.0,172.0,3.0,Honda,Purple,CR-Z,Automatic
2009.0,85000.0,52800.0,4600.0,1797.0,Aspirated,2750.0,1720.0,Multi-Point Injected,7.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1590.0,173.0,5.0,Toyota,Black,Wish,Automatic
2018.0,15000.0,209800.0,4936.0,1998.0,Twin-scroll turbo,2975.0,1868.0,Direct Injection,5.0,184.0,Hybrid,Rack and Pinion,Locally Built,1483.0,290.0,4.0,BMW,Grey,530e,Automatic
2015.0,90000.0,143800.0,4686.0,1991.0,Turbo intercooled,2840.0,1810.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1442.0,300.0,4.0,Mercedes-Benz,Black,C200,Automatic
2017.0,125000.0,78000.0,5125.0,2497.0,Turbocharged,3200.0,1920.0,Direct Injection,11.0,170.0,Diesel,Rack and Pinion,Official Import,1925.0,392.0,5.0,Hyundai,White,Grand Starex,Automatic
2020.0,5000.0,50988.0,3895.0,1496.0,Aspirated,2500.0,1735.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1515.0,136.0,5.0,Perodua,White,Myvi,Automatic
2016.0,105000.0,326000.0,4681.0,1984.0,Turbo intercooled,2807.0,1923.0,Direct Injection,5.0,237.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1624.0,350.0,5.0,Porsche,Grey,Macan,Automatic
2017.0,65000.0,36800.0,4150.0,1329.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,121.0,4.0,Perodua,Grey,Bezza,Automatic
2010.0,115000.0,51800.0,4627.0,1999.0,Turbocharged,2774.0,1891.0,Direct Injection,5.0,205.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1672.0,300.0,5.0,Volvo,Gold,XC60,Automatic
2008.0,65000.0,138000.0,4615.0,3999.0,Aspirated,2761.0,1804.0,Multi-Point Injected,4.0,420.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1392.0,400.0,2.0,BMW,Blue,M3,Automatic
2020.0,15000.0,660800.0,4935.0,2998.0,Twin Turbo intercooled,2975.0,2004.0,Direct Injection,5.0,340.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1696.0,450.0,5.0,BMW,Blue,X6,Automatic
2011.0,105000.0,16800.0,3950.0,1388.0,Aspirated,2489.0,1722.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1475.0,128.0,5.0,Ford,Black,Fiesta,Manual
2013.0,105000.0,16800.0,4682.0,1598.0,Twin-scroll turbo,2710.0,1815.0,Direct Injection,5.0,166.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1525.0,240.0,4.0,Peugeot,Silver,408,Automatic
2016.0,80000.0,78800.0,4369.0,1984.0,Turbocharged,2647.0,1802.0,Direct Injection,5.0,213.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1439.0,300.0,5.0,Volvo,Silver,V40,Automatic
2014.0,70000.0,34999.0,3900.0,1339.0,Aspirated,2500.0,1695.0,Multi-Point Injected,5.0,88.0,Hybrid,Rack and Pinion,Locally Built,1525.0,121.0,5.0,Honda,Black,Jazz,Automatic
2013.0,100000.0,23800.0,4365.0,1598.0,Twin-scroll turbo,2613.0,1837.0,Direct Injection,5.0,155.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1635.0,240.0,5.0,Peugeot,Grey,3008,Automatic
2013.0,53000.0,328000.0,4999.0,5000.0,Supercharged intercooled,2922.0,2220.0,Direct Injection,5.0,510.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1855.0,625.0,5.0,Land Rover,Black,Range Rover,Automatic
2014.0,80000.0,30800.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,139.0,4.0,Nissan,White,Almera,Automatic
2011.0,105000.0,109888.0,5247.0,2993.0,Twin Turbo intercooled,3157.0,1894.0,Direct Injection,5.0,275.0,Diesel,Rack and Pinion,Parallel Import,1448.0,600.0,4.0,Jaguar,Black,XJ,Automatic
2015.0,65000.0,88800.0,4879.0,2143.0,Turbo intercooled,2874.0,1854.0,Direct Injection,5.0,204.0,Hybrid,Rack and Pinion,Locally Built,1474.0,500.0,4.0,Mercedes-Benz,Black,E300,Automatic
2013.0,85000.0,23800.0,4534.0,1999.0,Aspirated,2648.0,1824.0,Direct Injection,5.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1466.0,202.0,4.0,Ford,Silver,Focus,Automatic
2011.0,150000.0,37800.0,5173.0,2499.0,Turbo intercooled,3000.0,1788.0,Direct Injection,5.0,143.0,Diesel,Rack and Pinion,Official Import,1762.0,330.0,4.0,Ford,Black,Ranger,Manual
2009.0,130000.0,34800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Silver,Innova,Automatic
2013.0,175000.0,28800.0,4536.0,1561.0,Turbocharged,2650.0,1786.0,Multi-Point Injected,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,205.0,5.0,Proton, -,Suprima S,Automatic
2014.0,160000.0,62800.0,4690.0,2359.0,Aspirated,2700.0,1880.0,Multi-Point Injected,7.0,175.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1680.0,227.0,5.0,Hyundai,White,Santa Fe,Automatic
2014.0,100000.0,34800.0,1665.0,1997.0,Aspirated,2700.0,1700.0,Multi-Point Injected,5.0,133.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,191.0,4.0,Nissan,Grey,Sylphy,Automatic
2012.0,95000.0,49999.0,4320.0,1798.0,Aspirated,2600.0,1765.0,Multi-Point Injected,5.0,99.0,Hybrid,Rack and Pinion,Official Import,1430.0,142.0,5.0,Lexus,White,CT200h,Automatic
2014.0,100000.0,139888.0,4770.0,2672.0,Aspirated,2740.0,1885.0,Multi-Point Injected,5.0,188.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1685.0,252.0,5.0,Lexus,White,RX270,Automatic
2017.0,25000.0,103800.0,4584.0,1997.0,Aspirated,2660.0,1855.0,Multi-Point Injected,5.0,154.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1679.0,189.0,5.0,Honda,Brown,CR-V,Automatic
2005.0,140000.0,29800.0,4565.0,2979.0,Aspirated,2795.0,1853.0,Multi-Point Injected,5.0,235.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1674.0,300.0,5.0,BMW,Black,X3,Automatic
2004.0,175000.0,26800.0,4650.0,2362.0,Aspirated,2825.0,1760.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1660.0,220.0,5.0,Toyota,Silver,Ipsum,Automatic
2015.0,55000.0,21800.0,3920.0,1332.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,120.0,5.0,Proton,Blue,Iriz,Automatic
2000.0,145000.0,12999.0,4879.0,1998.0,Aspirated,2874.0,1854.0,Multi-Point Injected,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1474.0,300.0,4.0,Mercedes-Benz,Blue,E200,Automatic
2013.0,95000.0,139800.0,4885.0,2362.0,Aspirated,2950.0,1840.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1900.0,224.0,5.0,Toyota,White,Vellfire,Automatic
2005.0,195000.0,10888.0,3890.0,1298.0,Aspirated,2420.0,1555.0,Multi-Point Injected,5.0,86.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1715.0,120.0,5.0,Perodua,Gold,Kembara,Automatic
2016.0,45000.0,24500.0,3640.0,998.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,67.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,90.0,5.0,Perodua,White,Axia,Automatic
2012.0,150000.0,14800.0,4278.0,1332.0,Aspirated,2465.0,1680.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1520.0,120.0,4.0,Proton,Gold,Saga,Automatic
2003.0,80000.0,12888.0,3490.0,989.0,Aspirated,2360.0,1490.0,Multi-Point Injected,5.0,55.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1430.0,88.0,5.0,Perodua,Gold,Kelisa,Automatic
2012.0,100000.0,62800.0,4860.0,2260.0,Aspirated,2950.0,1850.0,Multi-Point Injected,8.0,163.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1685.0,203.0,5.0,Mazda,Grey, 8,Automatic
2019.0,30000.0,102800.0,4519.0,1799.0,Turbocharged,2670.0,1831.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1694.0,285.0,5.0,Proton,Red,X70,Automatic
2010.0,120000.0,93800.0,4865.0,2362.0,Aspirated,2950.0,1840.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1900.0,224.0,5.0,Toyota,White,Alphard,Automatic
2018.0,30000.0,88800.0,4465.0,1995.0,Aspirated,2665.0,1800.0,Direct Injection,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1615.0,196.0,5.0,Subaru,Silver,XV,Automatic
2013.0,90000.0,48333.0,4426.0,1984.0,Turbo supercharged intercooled,2604.0,1809.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1703.0,280.0,5.0,Volkswagen,Bronze,Tiguan,Automatic
2014.0,80000.0,48800.0,4415.0,1497.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,145.0,4.0,Honda,White,City,Automatic
2006.0,125000.0,47800.0,4730.0,2362.0,Aspirated,2715.0,1845.0,Multi-Point Injected,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1680.0,221.0,5.0,Toyota,Black,Harrier,Automatic
2006.0,205000.0,6000.0,3365.0,847.0,Aspirated,2280.0,1405.0,Carburettor Single,5.0,37.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1415.0,63.0,5.0,Perodua,Gold,Kancil,Manual
2019.0,35000.0,195000.0,4299.0,1998.0,Twin-scroll turbo,2670.0,1822.0,Direct Injection,5.0,192.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1557.0,280.0,5.0,MINI,White,Countryman,Automatic
2014.0,90000.0,19900.0,4477.0,1597.0,Aspirated,2600.0,1725.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1438.0,148.0,4.0,Proton,White,Persona,Automatic
2015.0,55000.0,95888.0,4359.0,1595.0,Turbocharged,2699.0,1786.0,Direct Injection,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1557.0,250.0,5.0,Mercedes-Benz,Black,B200,Automatic
2013.0,82014.0,54800.0,4075.0,1496.0,Aspirated,2435.0,1740.0,Multi-Point Injected,4.0,135.0,Hybrid,Rack and Pinion,Official Import,1395.0,172.0,3.0,Honda,Yellow,CR-Z,Automatic
2007.0,130000.0,28800.0,4081.0,1596.0,Aspirated,2508.0,1724.0,Multi-Point Injected,4.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1498.0,148.0,2.0,Volkswagen,White,Beetle,Automatic
2012.0,125000.0,19800.0,4477.0,1597.0,Aspirated,2600.0,1725.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1438.0,148.0,4.0,Proton,Blue,Persona,Automatic
